ko_id,ko_name,n_cells,fc_1-2,pval
KO:K17637,exocyst complex component 2,1272,-2.6359737,9.230761282047743e-160
KO:K14856,protein SDA1,2228,-2.6355727,2.0639265994419365e-136
KO:K18158,nuclear control of ATPase protein 2,1186,-2.634893,8.155802721275607e-174
KO:K15084,"solute carrier family 25 (mitochondrial carrier protein), member 16",1340,-2.634655,5.841165313667186e-168
KO:K03035,26S proteasome regulatory subunit N5,1844,-2.6320586,1.0997849963451928e-168
KO:K17922,sorting nexin-8,1183,-2.631663,5.189516115991514e-168
KO:K14799,pre-rRNA-processing protein TSR1,1842,-2.6315804,1.5462923326933362e-157
KO:K11314,transcriptional adapter 2-alpha,1803,-2.6311738,3.092847183080163e-149
KO:K14554,U3 small nucleolar RNA-associated protein 21,1977,-2.6302824,4.968546544428318e-152
KO:K14312,nuclear pore complex protein Nup155,1672,-2.6282225,9.94576164271573e-150
KO:K14569,ribosome biogenesis protein BMS1,2423,-2.6241493,3.5044526100295936e-128
KO:K10395,kinesin family member 4,2446,-2.6229246,2.633380958848018e-126
KO:K03349,anaphase-promoting complex subunit 2,1728,-2.6225257,8.128024068546006e-152
KO:K15339,holliday junction resolvase YEN1 [EC:3.1.-.-],659,-2.62159,1.2351904886362542e-162
KO:K11273,chromosome transmission fidelity protein 1 [EC:3.6.4.13],1899,-2.6211538,4.99427374435993e-152
KO:K11338,RuvB-like protein 2 [EC:3.6.4.12],2117,-2.6209664,2.3635509263287783e-154
KO:K14767,U3 small nucleolar RNA-associated protein 3,1718,-2.6206179,6.463670906298288e-158
KO:K10885,ATP-dependent DNA helicase 2 subunit 2,1515,-2.6202655,1.422650913868976e-160
KO:K08333,"phosphoinositide-3-kinase, regulatory subunit 4 [EC:2.7.11.1]",1971,-2.6201754,5.104680933392411e-143
KO:K06676,condensin complex subunit 2,1584,-2.619805,9.357164013820878e-161
KO:K17917,sorting nexin-1/2,1605,-2.6184692,1.0029222963006659e-159
KO:K04371,mitogen-activated protein kinase 1/3 [EC:2.7.11.24],2594,-2.6172204,6.3491117084087434e-139
KO:K12820,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13],2858,-2.6168773,7.399725483648562e-135
KO:K17907,autophagy-related protein 9,1853,-2.6157699,8.092314983402688e-157
KO:K16569,gamma-tubulin complex component 2,1804,-2.615075,4.251945457442058e-149
KO:K08158,"MFS transporter, DHA1 family, multidrug resistance protein",753,-2.6139455,6.066074708092234e-144
KO:K05542,tRNA-dihydrouridine synthase 1 [EC:1.3.1.88],1760,-2.6135225,2.0361660529167858e-156
KO:K14537,nuclear GTP-binding protein,2094,-2.6122653,9.144563937097599e-154
KO:K06669,structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6),2204,-2.6115499,2.2452458771794005e-138
KO:K06679,mitotic spindle assembly checkpoint protein MAD1,688,-2.6101916,1.209767433711138e-157
KO:K03107,signal recognition particle subunit SRP68,1445,-2.6085575,4.555018538492532e-164
KO:K05658,"ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]",4901,-2.6080906,3.5702230036084263e-82
KO:K08269,serine/threonine-protein kinase ULK2 [EC:2.7.11.1],2744,-2.6060495,1.9680992750708622e-119
KO:K14006,protein transport protein SEC23,2179,-2.6054819,7.24194639424755e-139
KO:K15710,E3 ubiquitin-protein ligase SHPRH [EC:3.6.4.- 2.3.2.27],1941,-2.605034,1.8038838849682504e-149
KO:K15029,translation initiation factor 3 subunit L,1556,-2.604572,1.2793193986368385e-160
KO:K08337,ubiquitin-like modifier-activating enzyme ATG7,1832,-2.6032577,1.7779914658714373e-143
KO:K03037,26S proteasome regulatory subunit N7,1863,-2.6031241,1.2224794837912864e-148
KO:K10877,DNA repair and recombination protein RAD54B [EC:3.6.4.-],1639,-2.601328,1.308043412814111e-161
KO:K00637,sterol O-acyltransferase [EC:2.3.1.26],1026,-2.6005707,1.6752711416547047e-176
KO:K04648,dynactin 1,1445,-2.6004648,1.03088129897858e-150
KO:K12571,PAB-dependent poly(A)-specific ribonuclease subunit 2 [EC:3.1.13.4],1683,-2.5999956,2.0060509195635013e-134
KO:K14766,nucleolar protein 14,1811,-2.59958,4.1965930127580574e-151
KO:K18655,ATP-dependent RNA helicase DDX19/DBP5 [EC:3.6.4.13],1823,-2.5982108,2.540785259660502e-142
KO:K15201,general transcription factor 3C polypeptide 3 (transcription factor C subunit 4),1469,-2.597004,1.7733510354573407e-152
KO:K03010,DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6],4054,-2.5965414,2.5876779137165937e-71
KO:K12562,amphiphysin,1249,-2.5961456,1.0105610867884876e-149
KO:K10901,bloom syndrome protein [EC:3.6.4.12],2445,-2.5959077,3.503196810787447e-137
KO:K02212,DNA replication licensing factor MCM4 [EC:3.6.4.12],2335,-2.595393,9.075877197116209e-144
KO:K14552,NET1-associated nuclear protein 1 (U3 small nucleolar RNA-associated protein 17),1365,-2.5945497,3.055481172770027e-153
KO:K09540,translocation protein SEC63,1850,-2.5926023,1.8904396240940205e-160
KO:K12761,carbon catabolite-derepressing protein kinase [EC:2.7.11.1],1515,-2.592598,2.7699130917409985e-151
KO:K11359,transcriptional activator SPT7,902,-2.5924969,7.363142322765222e-134
KO:K10875,DNA repair and recombination protein RAD54 and RAD54-like protein [EC:3.6.4.-],2086,-2.5891898,3.3602723339903913e-121
KO:K11274,chromosome transmission fidelity protein 4,1615,-2.588736,1.1305910097477416e-137
KO:K03114,mitosis inhibitor protein kinase SWE1 [EC:2.7.11.1],1054,-2.586813,1.0493356335414657e-158
KO:K14843,pescadillo,2147,-2.5857449,3.8428864968742154e-149
KO:K14430,phosphate transporter,1042,-2.585363,1.032704226752875e-164
KO:K14771,U3 small nucleolar RNA-associated protein 19,1415,-2.5848694,1.2262115220718664e-155
KO:K03036,26S proteasome regulatory subunit N6,1775,-2.5837042,9.076136762925348e-155
KO:K06269,serine/threonine-protein phosphatase PP1 catalytic subunit [EC:3.1.3.16],3236,-2.5824447,2.1169605484718032e-114
KO:K12391,AP-1 complex subunit gamma-1,2179,-2.5811691,1.1659861003770308e-145
KO:K15334,multisite-specific tRNA:(cytosine-C5)-methyltransferase [EC:2.1.1.202],1816,-2.580237,6.789201254822168e-158
KO:K15271,ATP-dependent DNA helicase HFM1/MER3 [EC:3.6.4.12],1733,-2.580131,1.0079576483808386e-160
KO:K01836,phosphoacetylglucosamine mutase [EC:5.4.2.3],2618,-2.5782375,7.210379750911105e-78
KO:K00671,glycylpeptide N-tetradecanoyltransferase [EC:2.3.1.97],2323,-2.5779612,7.58022295662185e-134
KO:K03253,translation initiation factor 3 subunit B,1764,-2.5779476,4.588651197169386e-153
KO:K15356,GDP-mannose transporter,1422,-2.5779033,6.846128015769377e-159
KO:K03869,cullin 3,2082,-2.5777476,2.4787065744337517e-140
KO:K17491,protein phosphatase 4 regulatory subunit 3,1594,-2.5775194,7.123324836821026e-164
KO:K04532,NEDD8-activating enzyme E1 regulatory subunit,1626,-2.5767508,3.835530040551845e-161
KO:K11304,histone acetyltransferase HTATIP [EC:2.3.1.48],1129,-2.5766997,5.619317476761026e-165
KO:K12812,ATP-dependent RNA helicase UAP56/SUB2 [EC:3.6.4.13],2109,-2.57607,1.8556809695690255e-142
KO:K12816,pre-mRNA-processing factor 17,1762,-2.5759826,9.792060517440229e-169
KO:K08793,serine/threonine kinase 32 [EC:2.7.11.1],1451,-2.575708,2.7751668660420874e-156
KO:K12844,U4/U6 small nuclear ribonucleoprotein PRP31,1709,-2.575284,1.3693971471035076e-151
KO:K17615,serine/threonine-protein phosphatase PPG1 [EC:3.1.3.16],1106,-2.5751476,6.773176410228534e-160
KO:K12843,U4/U6 small nuclear ribonucleoprotein PRP3,1607,-2.574739,2.0385381833842008e-156
KO:K15176,RNA polymerase-associated protein CTR9,2393,-2.5739236,9.486673040702162e-109
KO:K04499,RuvB-like protein 1 [EC:3.6.4.12],2123,-2.572094,3.723688387492428e-147
KO:K17656,mitochondrial splicing suppressor protein 51,910,-2.5716233,2.8242656588018416e-154
KO:K14857,AdoMet-dependent rRNA methyltransferase SPB1 [EC:2.1.1.-],2265,-2.5709887,3.1289607379835613e-133
KO:K10752,histone-binding protein RBBP4,1905,-2.5691128,8.334793754918474e-141
KO:K15541,protein MPE1,855,-2.5691013,5.6074882555118606e-145
KO:K11236,cell division control protein 24,768,-2.56882,1.2083573225936328e-156
KO:K04409,p21-activated kinase 1 [EC:2.7.11.1],1564,-2.5684457,1.051069386000233e-144
KO:K15280,"solute carrier family 35, member C2",1228,-2.5681584,1.7279492791290452e-159
KO:K08342,cysteine protease ATG4 [EC:3.4.22.-],1588,-2.5658536,1.0232068136933506e-144
KO:K18726,FAS-associated factor 2,1323,-2.5656903,4.1320703821690847e-153
KO:K14844,pumilio homology domain family member 6,1522,-2.5653872,1.3160674132185451e-160
KO:K15436,transportin-3,1553,-2.565081,3.6086381524391295e-158
KO:K14810,ATP-dependent RNA helicase DDX56/DBP9 [EC:3.6.4.13],1987,-2.564809,1.3556944195741044e-126
KO:K14556,U3 small nucleolar RNA-associated protein 12,2170,-2.5640647,4.433359881130109e-131
KO:K14015,nuclear protein localization protein 4 homolog,1694,-2.5639396,3.8222341666650635e-162
KO:K05292,GPI-anchor transamidase subunit T,1168,-2.5639298,4.800197798510752e-156
KO:K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1",2050,-2.5628572,1.0723478023867424e-153
KO:K14787,multiple RNA-binding domain-containing protein 1,2959,-2.562716,4.33427917764981e-53
KO:K13726,metallopeptidase MepB [EC:3.4.24.-],1597,-2.5613449,6.281700681665802e-107
KO:K13519,lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-],1516,-2.5605216,4.620682316875793e-164
KO:K08876,SCY1-like protein 1,1558,-2.5589201,7.27219287365549e-161
KO:K14834,nucleolar complex protein 3,1498,-2.5588624,5.473342559281311e-164
KO:K06670,cohesin complex subunit SCC1,1459,-2.5587807,4.078935620975588e-154
KO:K11684,bromodomain-containing factor 1,1395,-2.5581298,2.3567783222037937e-149
KO:K12346,metal iron transporter,671,-2.5576088,4.502773980108638e-156
KO:K10884,ATP-dependent DNA helicase 2 subunit 1,1438,-2.55755,3.0657381686872867e-157
KO:K14806,ATP-dependent RNA helicase DDX31/DBP7 [EC:3.6.4.13],1844,-2.5574892,5.749537064827297e-150
KO:K08330,autophagy-related protein 11,755,-2.5561805,9.30300585050385e-153
KO:K11836,ubiquitin carboxyl-terminal hydrolase 5/13 [EC:3.4.19.12],1966,-2.5558972,3.141619659562799e-151
KO:K11269,chromosome transmission fidelity protein 18,1646,-2.55552,1.3246560276201796e-159
KO:K17608,striatin 1/3/4,1087,-2.5552394,6.933678714099497e-158
KO:K00026,malate dehydrogenase [EC:1.1.1.37],1696,-2.553606,1.2137171615954429e-154
KO:K08332,vacuolar protein 8,1714,-2.5536044,4.0473411982635236e-148
KO:K05954,protein farnesyltransferase subunit beta [EC:2.5.1.58],1549,-2.5528035,3.898001460257025e-156
KO:K13179,ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13],2174,-2.5524344,5.756696710324787e-158
KO:K10862,tyrosyl-DNA phosphodiesterase 1 [EC:3.1.4.-],1208,-2.551825,1.6641455471056853e-171
KO:K11984,U4/U6.U5 tri-snRNP-associated protein 1,1757,-2.5505025,1.184464732680079e-145
KO:K02603,origin recognition complex subunit 1,1606,-2.5502117,8.2262154128966e-159
KO:K14400,pre-mRNA cleavage complex 2 protein Pcf11,1301,-2.5492682,7.919647621256135e-157
KO:K09272,structure-specific recognition protein 1,2276,-2.5482624,1.5019054043087566e-127
KO:K18730,PERQ amino acid-rich with GYF domain-containing protein,1756,-2.547303,2.205745075774693e-134
KO:K05289,GPI-anchor transamidase subunit GAA1,1140,-2.5472546,2.2961312407211752e-158
KO:K11233,"osomolarity two-component system, response regulator SSK1",698,-2.5468948,1.083537508257137e-154
KO:K17807,mitochondrial translocator assembly and maintenance protein 41,1450,-2.5463362,3.3999244811884283e-171
KO:K03881,NADH-ubiquinone oxidoreductase chain 4 [EC:7.1.1.2],4289,-2.5453238,4.9318706995513734e-73
KO:K07195,exocyst complex component 7,1119,-2.5451396,1.5779707131294523e-148
KO:K14824,ribosome biogenesis protein ERB1,2080,-2.5451283,6.392421555962808e-150
KO:K11672,actin-related protein 5,1160,-2.54472,1.2139001549681535e-149
KO:K04464,mitogen-activated protein kinase 7 [EC:2.7.11.24],1213,-2.5439687,1.0439204866890514e-150
KO:K12811,ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13],2759,-2.543692,5.463649949911218e-94
KO:K12827,splicing factor 3A subunit 3,1663,-2.5432966,3.8112482362864216e-152
KO:K12864,beta-catenin-like protein 1,1511,-2.542728,1.3473067044840077e-152
KO:K12666,oligosaccharyltransferase complex subunit alpha (ribophorin I),1334,-2.542217,2.4876693021001445e-159
KO:K12200,programmed cell death 6-interacting protein,1531,-2.537107,3.480731378329831e-143
KO:K14837,nucleolar protein 12,1434,-2.5366206,1.3920385716254468e-158
KO:K12765,meiosis induction protein kinase IME2/SME1 [EC:2.7.11.1],723,-2.5365958,1.7557113697397686e-158
KO:K02606,origin recognition complex subunit 4,1098,-2.5360274,2.233424528075734e-162
KO:K14555,U3 small nucleolar RNA-associated protein 13,2038,-2.5351644,2.4239951446367547e-138
KO:K00415,ubiquinol-cytochrome c reductase core subunit 2,695,-2.5351548,1.1919614640448768e-162
KO:K14026,SEL1 protein,2177,-2.5338418,4.39792984707562e-127
KO:K12175,COP9 signalosome complex subunit 1,1330,-2.532557,8.225205752705263e-160
KO:K11315,transcriptional adapter 3,788,-2.5320096,9.586434972511507e-167
KO:K02607,origin recognition complex subunit 5,986,-2.5309,2.375800448549829e-152
KO:K15378,"solute carrier family 45, member 1/2/4",1355,-2.5293183,2.630951373176764e-145
KO:K13117,ATP-dependent RNA helicase DDX35 [EC:3.6.4.13],1867,-2.5287952,2.865073688676385e-145
KO:K03039,26S proteasome regulatory subunit N9,1609,-2.528533,6.509204893239299e-159
KO:K06639,cell division cycle 14 [EC:3.1.3.16 3.1.3.48],2080,-2.5281286,4.4820864225936145e-144
KO:K00234,succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1],2402,-2.5273194,3.9901939370776355e-134
KO:K09184,"GATA-binding protein, other eukaryote",761,-2.5271828,8.137033501386487e-151
KO:K07870,mitochondrial Rho GTPase 1 [EC:3.6.5.-],1299,-2.5267258,2.756893418361295e-152
KO:K14454,"aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]",1755,-2.5256963,4.9481277844597684e-138
KO:K12393,AP-1 complex subunit mu,1949,-2.5250497,2.590073573315686e-146
KO:K11293,protein HIRA/HIR1,1623,-2.5249462,3.862848175273445e-147
KO:K14573,nucleolar protein 4,1925,-2.5245712,7.735258879606039e-131
KO:K11756,chromatin structure-remodeling complex subunit RSC1/2,776,-2.524207,7.049206186495832e-149
KO:K17970,mitochondrial division protein 1,999,-2.5230587,1.3185230891456959e-155
KO:K13341,peroxin-7,1273,-2.522862,1.2248634941634524e-169
KO:K16944,septin 7,952,-2.5222523,4.8619092410216926e-141
KO:K03065,26S proteasome regulatory subunit T5,2156,-2.5219812,2.446607927099202e-131
KO:K14808,ATP-dependent RNA helicase DDX54/DBP10 [EC:3.6.4.13],2134,-2.5219402,1.626354155781368e-130
KO:K14546,U3 small nucleolar RNA-associated protein 5,1164,-2.5217147,6.803659783855008e-163
KO:K10755,replication factor C subunit 2/4,3510,-2.5202198,2.6491824691228784e-100
KO:K17450,homoaconitase [EC:4.2.1.-],867,-2.5199497,7.664345087433743e-160
KO:K14536,ribosome assembly protein 1 [EC:3.6.5.-],2285,-2.5195866,8.942581406376559e-112
KO:K08294,mitogen-activated protein kinase kinase [EC:2.7.12.2],871,-2.5194101,1.3747964256123384e-160
KO:K05610,ubiquitin carboxyl-terminal hydrolase L5 [EC:3.4.19.12],1596,-2.5191555,1.9304304906252106e-154
KO:K11563,kinetochore protein Spc7/SPC105,657,-2.5189466,1.6970367120523198e-158
KO:K10685,ubiquitin-like 1-activating enzyme E1 B [EC:6.2.1.45],1720,-2.5188315,3.540767752298863e-151
KO:K12819,pre-mRNA-processing factor SLU7,1772,-2.5179424,3.6145648166953084e-159
KO:K12176,COP9 signalosome complex subunit 2,1569,-2.5174446,6.326967098702703e-153
KO:K14297,nuclear pore complex protein Nup98-Nup96,3001,-2.5167308,1.4660553521786147e-77
KO:K03360,F-box and leucine-rich repeat protein GRR1,1079,-2.515435,2.7192862441208413e-148
KO:K03262,translation initiation factor 5,1965,-2.5151448,1.251795424742339e-149
KO:K05758,"actin related protein 2/3 complex, subunit 2",1214,-2.514381,1.3786496226025e-152
KO:K09500,T-complex protein 1 subunit theta,2249,-2.5142956,2.3023844653890547e-131
KO:K14790,nucleolar protein 9,1107,-2.514123,2.9842811508519584e-152
KO:K09313,homeobox protein cut-like,1567,-2.5131543,5.491599493296032e-153
KO:K15216,RNA polymerase I-specific transcription initiation factor RRN3,1439,-2.5129616,1.1269546653105157e-151
KO:K14016,ubiquitin fusion degradation protein 1,1797,-2.512391,1.6023122969123864e-158
KO:K00915,inositol-polyphosphate multikinase [EC:2.7.1.140 2.7.1.151],1072,-2.5114365,8.127446655357342e-169
KO:K03364,"cell division cycle 20-like protein 1, cofactor of APC complex",2015,-2.5100942,1.774993583838758e-132
KO:K14567,U3 small nucleolar RNA-associated protein 14,1786,-2.509578,9.177072298238892e-147
KO:K17804,mitochondrial import inner membrane translocase subunit TIM44,1321,-2.5091488,4.042659565784287e-161
KO:K11374,elongator complex protein 2,1526,-2.5084054,1.190826382278163e-157
KO:K02214,cell division control protein 7 [EC:2.7.11.1],1200,-2.5082016,7.909791051428112e-153
KO:K02325,DNA polymerase epsilon subunit 2 [EC:2.7.7.7],1466,-2.5075583,1.114063548416586e-146
KO:K07359,calcium/calmodulin-dependent protein kinase kinase 2 [EC:2.7.11.17],2086,-2.5074902,4.200264443426735e-135
KO:K14301,nuclear pore complex protein Nup107,1195,-2.507093,1.9352194083961047e-152
KO:K13336,peroxin-3,812,-2.5069847,1.458551361274897e-152
KO:K01164,ribonuclease P/MRP protein subunit POP1 [EC:3.1.26.5],1240,-2.5067577,2.2219549379109878e-156
KO:K14298,mRNA export factor,1604,-2.5065782,2.7175142109841225e-132
KO:K16536,protein HOOK3,929,-2.5065434,2.1407910074450953e-155
KO:K10259,F-box and WD-40 domain protein MET30,1247,-2.5058565,4.7210190621167027e-144
KO:K15445,tRNA (guanine9-N1)-methyltransferase [EC:2.1.1.221],1465,-2.5043483,8.526837824566782e-166
KO:K12493,ADP-ribosylation factor GTPase-activating protein 2/3,1323,-2.5040631,4.768962467346405e-159
KO:K15105,"solute carrier family 25 (mitochondrial aspartate/glutamate transporter), member 12/13",1469,-2.5038338,2.3717095388398914e-152
KO:K13100,pre-mRNA-splicing factor CWC22,2483,-2.5036004,2.9328003091022295e-115
KO:K17302,coatomer subunit beta',2429,-2.5034263,6.22797752455818e-123
KO:K11801,DDB1- and CUL4-associated factor 11,1114,-2.5031505,1.670332242164749e-150
KO:K14548,U3 small nucleolar RNA-associated protein 4,1435,-2.5030682,4.5820763825963444e-158
KO:K12190,ESCRT-II complex subunit VPS36,1369,-2.5027585,3.908966690846782e-149
KO:K12598,ATP-dependent RNA helicase DOB1 [EC:3.6.4.13],3580,-2.5026927,3.076334279926826e-66
KO:K11761,chromatin structure-remodeling complex protein RSC7,700,-2.502635,1.251795424742339e-149
KO:K14538,nuclear GTP-binding protein,2009,-2.5023222,2.014746064293965e-140
KO:K16732,Ase1/PRC1/MAP65 family protein,1006,-2.5021203,2.944626116478638e-144
KO:K06030,mitofusin 2 [EC:3.6.5.-],952,-2.5019286,1.90519788089665e-143
KO:K12614,ATP-dependent RNA helicase DDX6/DHH1 [EC:3.6.4.13],2012,-2.5018897,3.2541064316908044e-140
KO:K15340,DNA cross-link repair 1A protein,1510,-2.5017023,2.3151429590515195e-157
KO:K09580,protein disulfide-isomerase A1 [EC:5.3.4.1],2516,-2.5009525,7.71494868268841e-138
KO:K11870,ubiquitin carboxyl-terminal hydrolase 1 [EC:3.4.19.12],689,-2.500572,1.2148395559612312e-152
KO:K00589,uroporphyrin-III C-methyltransferase [EC:2.1.1.107],1050,-2.4998603,3.2489400828938357e-144
KO:K12813,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 [EC:3.6.4.13],2761,-2.4995923,2.057499054760203e-111
KO:K08853,AP2-associated kinase [EC:2.7.11.1],1563,-2.4988809,1.7994605427473946e-158
KO:K03131,transcription initiation factor TFIID subunit 6,1328,-2.4977176,1.7291261908999097e-155
KO:K01052,lysosomal acid lipase/cholesteryl ester hydrolase [EC:3.1.1.13],1624,-2.4974375,1.0028395745003643e-138
KO:K03115,casein kinase II subunit beta,1995,-2.496877,4.7976321329588146e-135
KO:K14300,nuclear pore complex protein Nup133,1072,-2.4968476,1.6505191354450642e-161
KO:K06062,histone acetyltransferase [EC:2.3.1.48],1973,-2.496472,3.5084149145769824e-138
