ko_id,ko_name,n_cells,kruskal_pval,dunns_1-2,dunns_1-3,dunns_2-3,fc_1-2,fc_1-3,fc_2-3,minfc_1,minfc_2,minfc_3,maxp_1,maxp_2,maxp_3
KO:K00109,2-hydroxyglutarate dehydrogenase [EC:1.1.99.2],4406,0.0,0.0,2.7204470157266636e-125,1.0526658486511809e-34,5.323764,3.2452579,-2.0785065,3.2452579,-5.323764,-3.2452579,2.7204470157266636e-125,1.0526658486511809e-34,1.0526658486511809e-34
KO:K00111,glycerol-3-phosphate dehydrogenase [EC:1.1.5.3],6539,2.90114603722866e-24,4.7294550069639374e-07,2.7562890583422297e-11,2.2184214701005208e-25,0.1474495,-0.0950079,-0.24245739,-0.0950079,-0.24245739,0.0950079,4.7294550069639374e-07,4.7294550069639374e-07,2.7562890583422297e-11
KO:K00112,glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3],4759,0.0,5.593969984359652e-276,1.80040134067812e-97,0.0,6.076207,-1.7607949,-7.8370023,-1.7607949,-7.8370023,1.7607949,1.80040134067812e-97,5.593969984359652e-276,1.80040134067812e-97
KO:K00113,glycerol-3-phosphate dehydrogenase subunit C,6182,6.614395645857112e-91,7.423347737065346e-43,1.421213962838787e-19,6.596452592654211e-88,1.2596569,-0.41253138,-1.6721883,-0.41253138,-1.6721883,0.41253138,1.421213962838787e-19,7.423347737065346e-43,1.421213962838787e-19
KO:K00114,alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8],6262,0.0,0.0,0.0,7.221355011616797e-22,3.3094969,4.576478,1.2669811,3.3094969,-3.3094969,-4.576478,0.0,7.221355011616797e-22,7.221355011616797e-22
KO:K00115,"glucose 1-dehydrogenase (FAD, quinone) [EC:1.1.5.9]",852,9.11719490380158e-18,0.016104049251716396,1.567002104741812e-12,7.80520387852151e-18,-0.11165285,0.5709162,0.682569,-0.11165285,0.11165285,-0.682569,0.016104049251716396,0.016104049251716396,1.567002104741812e-12
KO:K00116,malate dehydrogenase (quinone) [EC:1.1.5.4],6099,2.9081618526657623e-177,1.3768955156590667e-98,1.3545857026221438e-24,8.691711764739127e-162,-1.2795432,1.0638654,2.3434086,-1.2795432,1.2795432,-2.3434086,1.3545857026221438e-24,1.3768955156590667e-98,1.3545857026221438e-24
KO:K00117,quinoprotein glucose dehydrogenase [EC:1.1.5.2],6395,0.0,3.9684386825611035e-117,0.0,7.414902273328335e-145,0.9277878,3.2619228,2.334135,0.9277878,-0.9277878,-3.2619228,3.9684386825611035e-117,3.9684386825611035e-117,7.414902273328335e-145
KO:K00118,glucose-fructose oxidoreductase [EC:1.1.99.28],6129,4.3595921183252765e-130,1.5361653723748368e-48,2.9703796194301994e-122,1.6933769602831468e-22,0.78910184,1.5519488,0.76284695,0.78910184,-0.78910184,-1.5519488,1.5361653723748368e-48,1.6933769602831468e-22,1.6933769602831468e-22
KO:K00121,S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1],6514,0.0,6.339614777823096e-125,0.0,2.599188406501348e-154,0.7991457,2.3330736,1.5339279,0.7991457,-0.7991457,-2.3330736,6.339614777823096e-125,6.339614777823096e-125,2.599188406501348e-154
KO:K00122,formate dehydrogenase [EC:1.17.1.9],6345,0.0,3.331319208004201e-39,0.0,1.915637666300281e-178,0.6196461,2.7204647,2.1008186,0.6196461,-0.6196461,-2.7204647,3.331319208004201e-39,3.331319208004201e-39,1.915637666300281e-178
KO:K00123,formate dehydrogenase major subunit [EC:1.17.1.9],6537,4.7525465543426635e-213,3.821041979023277e-214,2.9045148814988536e-23,7.657375970751909e-63,0.87003326,0.2753868,-0.59464645,0.2753868,-0.87003326,-0.2753868,2.9045148814988536e-23,7.657375970751909e-63,2.9045148814988536e-23
KO:K00124,formate dehydrogenase iron-sulfur subunit,6529,8.406547742514308e-253,3.937789267971162e-233,1.5649589097638293e-98,7.456787449699607e-14,0.9999962,0.7377596,-0.2622366,0.7377596,-0.9999962,-0.7377596,1.5649589097638293e-98,7.456787449699607e-14,7.456787449699607e-14
KO:K00125,formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6],1994,0.0,1.9874559892847122e-05,0.0,0.0,0.36120987,-9.559221,-9.920431,-9.559221,-9.920431,9.559221,1.9874559892847122e-05,1.9874559892847122e-05,0.0
KO:K00126,formate dehydrogenase subunit delta [EC:1.17.1.9],5713,6.63560902565099e-228,8.398780004763166e-31,7.339472349291482e-127,2.420966390494179e-224,-0.66090345,2.1270852,2.7879887,-0.66090345,0.66090345,-2.7879887,8.398780004763166e-31,8.398780004763166e-31,7.339472349291482e-127
KO:K00127,formate dehydrogenase subunit gamma,6509,3.613755086492697e-73,6.478670866094443e-17,9.341094117577681e-74,1.5009121737477347e-23,0.2735443,0.6831751,0.40963078,0.2735443,-0.2735443,-0.6831751,6.478670866094443e-17,6.478670866094443e-17,1.5009121737477347e-23
KO:K00128,aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],6537,2.2844376603655167e-246,0.0941032095039878,8.175442189542446e-207,2.774517670358643e-198,-0.013965607,1.3379259,1.3518915,-0.013965607,0.013965607,-1.3518915,0.0941032095039878,0.0941032095039878,2.774517670358643e-198
KO:K00129,aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5],5626,5.220643264282412e-96,4.989562211614107e-21,1.2161342248925397e-44,3.45804710787118e-97,-0.4286461,0.9886097,1.4172558,-0.4286461,0.4286461,-1.4172558,4.989562211614107e-21,4.989562211614107e-21,1.2161342248925397e-44
KO:K00130,betaine-aldehyde dehydrogenase [EC:1.2.1.8],6516,0.0,0.39106688536893053,2.9337762800002684e-307,5.211294585579924e-279,-0.117650986,2.3732357,2.4908867,-0.117650986,0.117650986,-2.4908867,0.39106688536893053,0.39106688536893053,5.211294585579924e-279
KO:K00131,glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9],6428,6.781352434429695e-12,0.1683774296186359,1.3884205996419808e-09,1.0380313002872902e-11,0.091956615,-0.2812004,-0.37315702,-0.2812004,-0.37315702,0.2812004,0.1683774296186359,0.1683774296186359,1.3884205996419808e-09
KO:K00132,acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10],5174,0.0,0.0,5.378423766402255e-09,5.013681688375233e-299,5.7010355,0.38690162,-5.3141336,0.38690162,-5.7010355,-0.38690162,5.378423766402255e-09,5.013681688375233e-299,5.378423766402255e-09
KO:K00133,aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],6539,2.5136592441595124e-224,7.82947505789214e-182,2.418661049461273e-124,0.07121107110031416,-0.8022423,-0.62553215,0.17671013,-0.8022423,0.17671013,-0.17671013,2.418661049461273e-124,0.07121107110031416,0.07121107110031416
KO:K00134,glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12],6539,2.9524935895746085e-285,5.45064056136585e-203,2.22923144627645e-189,0.03690503368422438,-0.7513304,-0.7401676,0.011162758,-0.7513304,0.011162758,-0.011162758,2.22923144627645e-189,0.03690503368422438,0.03690503368422438
KO:K00135,succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],6532,4.0203049606721647e-194,5.581192570951374e-07,8.404623548572712e-188,3.0793264341713364e-118,0.11835098,1.1417856,1.0234346,0.11835098,-0.11835098,-1.1417856,5.581192570951374e-07,5.581192570951374e-07,3.0793264341713364e-118
KO:K00137,aminobutyraldehyde dehydrogenase [EC:1.2.1.19],5811,0.0,1.2763730552590242e-276,0.0,2.4868540954726056e-13,1.9913816,3.1481643,1.1567826,1.9913816,-1.9913816,-3.1481643,1.2763730552590242e-276,2.4868540954726056e-13,2.4868540954726056e-13
KO:K00138,aldehyde dehydrogenase [EC:1.2.1.-],6369,1.1878027022581343e-130,0.6085544518018623,4.5155709441187854e-113,9.635795094685378e-103,0.22633886,1.4621987,1.2358599,0.22633886,-0.22633886,-1.4621987,0.6085544518018623,0.6085544518018623,9.635795094685378e-103
KO:K00140,malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],6529,8.135726215572434e-274,6.479897006130165e-07,1.0300539933689657e-209,9.925527204805066e-239,-0.24789047,1.2218165,1.469707,-0.24789047,0.24789047,-1.469707,6.479897006130165e-07,6.479897006130165e-07,1.0300539933689657e-209
KO:K00141,benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],5492,0.0,7.808420380113312e-303,0.0,1.849222705337884e-20,2.4641268,4.30995,1.845823,2.4641268,-2.4641268,-4.30995,7.808420380113312e-303,1.849222705337884e-20,1.849222705337884e-20
KO:K00142,acyl-CoA synthetase [EC:6.2.1.-],678,3.749243363395606e-20,8.04078039745815e-16,0.09008647642608493,1.147526583803934e-16,-0.5086231,0.20230722,0.71093035,-0.5086231,0.5086231,-0.71093035,0.09008647642608493,8.04078039745815e-16,0.09008647642608493
KO:K00143,L-2-aminoadipate reductase [EC:1.2.1.95],2075,1.6678239056604645e-218,7.64547041004341e-178,2.7405395507945616e-120,0.056545044568823165,2.7996874,2.629344,-0.1703434,2.629344,-2.7996874,-2.629344,2.7405395507945616e-120,0.056545044568823165,0.056545044568823165
KO:K00145,N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],6537,2.512901139198626e-237,2.4903851512608533e-213,5.768433425370765e-102,2.787820004994442e-09,-0.9210539,-0.6008673,0.32018661,-0.9210539,0.32018661,-0.32018661,5.768433425370765e-102,2.787820004994442e-09,2.787820004994442e-09
KO:K00146,phenylacetaldehyde dehydrogenase [EC:1.2.1.39],6247,0.0,0.0,0.0,0.02230642701734991,2.5611734,2.8800344,0.318861,2.5611734,-2.5611734,-2.8800344,0.0,0.02230642701734991,0.02230642701734991
KO:K00147,glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],6539,1.4420871846313704e-300,3.077533621088085e-272,9.957493999196898e-125,6.963325918458919e-13,-1.0895662,-0.6307039,0.4588623,-1.0895662,0.4588623,-0.4588623,9.957493999196898e-125,6.963325918458919e-13,6.963325918458919e-13
KO:K00148,glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46],5231,0.0,0.0,0.0,0.009862462231926016,5.176324,5.338458,0.16213414,5.176324,-5.176324,-5.338458,0.0,0.009862462231926016,0.009862462231926016
KO:K00150,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59],5753,2.4715994903973115e-291,8.23730913456651e-86,4.076408802703751e-282,5.448418222023956e-66,-1.6025329,-2.7827454,-1.1802125,-2.7827454,-1.1802125,1.1802125,8.23730913456651e-86,5.448418222023956e-66,5.448418222023956e-66
KO:K00151,5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60],6154,0.0,2.3801523170628825e-07,0.0,1.433943919655726e-259,0.14694738,2.9822807,2.8353333,0.14694738,-0.14694738,-2.9822807,2.3801523170628825e-07,2.3801523170628825e-07,1.433943919655726e-259
KO:K00152,salicylaldehyde dehydrogenase [EC:1.2.1.65],1304,2.065971440785296e-28,7.699131312813369e-19,2.1021024407314571e-22,0.08760703791738247,0.7494693,0.845634,0.0961647,0.7494693,-0.7494693,-0.845634,7.699131312813369e-19,0.08760703791738247,0.08760703791738247
KO:K00153,S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306],5851,0.0,6.433508201812693e-194,6.279399343936332e-280,5.68938311829368e-18,2.079349,2.93169,0.85234094,2.079349,-2.079349,-2.93169,6.433508201812693e-194,5.68938311829368e-18,5.68938311829368e-18
KO:K00154,coniferyl-aldehyde dehydrogenase [EC:1.2.1.68],6265,3.343894275582547e-216,2.6642599713266973e-58,1.170191668240093e-83,1.0364692230989967e-217,-0.59432507,1.1437125,1.7380376,-0.59432507,0.59432507,-1.7380376,2.6642599713266973e-58,2.6642599713266973e-58,1.170191668240093e-83
KO:K00156,pyruvate dehydrogenase (quinone) [EC:1.2.5.1],5494,0.0,0.0,0.0,7.615364865938708e-32,7.187236,4.971395,-2.2158408,4.971395,-7.187236,-4.971395,0.0,7.615364865938708e-32,7.615364865938708e-32
KO:K00158,pyruvate oxidase [EC:1.2.3.3],4648,0.0,0.0,3.485939570316627e-21,2.2038952899428785e-302,7.801197,0.8718264,-6.929371,0.8718264,-7.801197,-0.8718264,3.485939570316627e-21,2.2038952899428785e-302,3.485939570316627e-21
KO:K00161,pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1],6538,8.093751226782729e-208,6.482831715288458e-190,1.066011397983919e-84,3.575046150113576e-10,0.8705015,0.7949028,-0.07559872,0.7949028,-0.8705015,-0.7949028,1.066011397983919e-84,3.575046150113576e-10,3.575046150113576e-10
KO:K00162,pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1],6538,1.645682847591939e-166,1.4095438221813112e-155,1.101002022741405e-62,6.69305525523889e-11,0.77126217,0.61135864,-0.15990353,0.61135864,-0.77126217,-0.61135864,1.101002022741405e-62,6.69305525523889e-11,6.69305525523889e-11
KO:K00163,pyruvate dehydrogenase E1 component [EC:1.2.4.1],6468,0.0,1.2184186656060686e-27,4.327228506424915e-275,0.0,-0.4012394,1.794774,2.1960135,-0.4012394,0.4012394,-2.1960135,1.2184186656060686e-27,1.2184186656060686e-27,4.327228506424915e-275
KO:K00164,2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2],6505,0.0,1.4272441610976278e-33,9.30440711116604e-281,0.0,-0.4950428,1.639741,2.1347837,-0.4950428,0.4950428,-2.1347837,1.4272441610976278e-33,1.4272441610976278e-33,9.30440711116604e-281
KO:K00166,2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4],6365,0.0,0.0,2.3842263910307244e-294,0.02150195675993214,1.5420599,2.0283642,0.48630428,1.5420599,-1.5420599,-2.0283642,2.3842263910307244e-294,0.02150195675993214,0.02150195675993214
KO:K00167,2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4],6396,0.0,0.0,0.0,0.01525379024374159,2.2819471,2.6524267,0.37047958,2.2819471,-2.2819471,-2.6524267,0.0,0.01525379024374159,0.01525379024374159
KO:K00169,pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1],5808,0.0,4.57615710934813e-214,3.2246839030757766e-230,0.0,4.827376,-2.3052049,-7.1325808,-2.3052049,-7.1325808,2.3052049,4.57615710934813e-214,4.57615710934813e-214,3.2246839030757766e-230
KO:K00170,pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1],5670,0.0,1.4398456942160029e-208,2.4225322491631105e-231,0.0,5.1447153,-2.330576,-7.4752913,-2.330576,-7.4752913,2.330576,1.4398456942160029e-208,1.4398456942160029e-208,2.4225322491631105e-231
KO:K00171,pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1],4610,0.0,6.663277619378365e-154,8.727626991749069e-271,0.0,6.7149315,-3.669928,-10.384859,-3.669928,-10.384859,3.669928,6.663277619378365e-154,6.663277619378365e-154,8.727626991749069e-271
KO:K00172,pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1],5483,0.0,5.704854860544751e-93,0.0,0.0,3.9221323,-3.4941607,-7.4162927,-3.4941607,-7.4162927,3.4941607,5.704854860544751e-93,5.704854860544751e-93,0.0
KO:K00174,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],6531,0.0,0.0,9.485885458221792e-89,0.0,1.902226,-0.6668072,-2.5690331,-0.6668072,-2.5690331,0.6668072,9.485885458221792e-89,0.0,9.485885458221792e-89
KO:K00175,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],6528,0.0,1.2557415914599682e-283,3.2889364163490336e-132,0.0,1.74125,-0.8842001,-2.6254501,-0.8842001,-2.6254501,0.8842001,3.2889364163490336e-132,1.2557415914599682e-283,3.2889364163490336e-132
KO:K00176,2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3],4872,0.0,1.84540318999499e-134,0.0,0.0,5.1097918,-5.3124876,-10.422279,-5.3124876,-10.422279,5.3124876,1.84540318999499e-134,1.84540318999499e-134,0.0
KO:K00177,2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3],4916,0.0,4.047269388469066e-103,0.0,0.0,4.604295,-5.837781,-10.442076,-5.837781,-10.442076,5.837781,4.047269388469066e-103,4.047269388469066e-103,0.0
KO:K00179,"indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]",6462,0.0,1.1142325361893964e-172,4.349432349836634e-205,0.0,1.2852836,-1.8339515,-3.119235,-1.8339515,-3.119235,1.8339515,1.1142325361893964e-172,1.1142325361893964e-172,4.349432349836634e-205
KO:K00180,"indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]",6430,0.0,2.481320778496506e-62,6.65732634137377e-269,0.0,0.7192874,-2.0250382,-2.7443256,-2.0250382,-2.7443256,2.0250382,2.481320778496506e-62,2.481320778496506e-62,6.65732634137377e-269
KO:K00184,dimethyl sulfoxide reductase iron-sulfur subunit,6513,3.4968288672511994e-14,4.279789051304881e-13,0.8161136871182911,4.074944372175069e-10,0.2987218,-0.0013480186,-0.3000698,-0.0013480186,-0.3000698,0.0013480186,0.8161136871182911,4.074944372175069e-10,0.8161136871182911
KO:K00185,dimethyl sulfoxide reductase membrane subunit,6508,5.4299452992338405e-43,1.9574652238549035e-19,3.0557093072685114e-11,8.915982991441761e-43,0.35897398,-0.301445,-0.660419,-0.301445,-0.660419,0.301445,3.0557093072685114e-11,1.9574652238549035e-19,3.0557093072685114e-11
KO:K00186,2-oxoisovalerate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.7],3446,0.0,1.4095432335250318e-90,2.650010709574501e-233,0.0,3.6435988,-5.8793783,-9.522977,-5.8793783,-9.522977,5.8793783,1.4095432335250318e-90,1.4095432335250318e-90,2.650010709574501e-233
KO:K00187,2-oxoisovalerate ferredoxin oxidoreductase beta subunit [EC:1.2.7.7],4172,0.0,2.288887389410124e-152,1.8096775783761322e-187,0.0,5.73707,-3.8673375,-9.604407,-3.8673375,-9.604407,3.8673375,2.288887389410124e-152,2.288887389410124e-152,1.8096775783761322e-187
KO:K00188,2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7],2175,0.0,1.3682359768719531e-64,3.808976617127596e-224,0.0,1.3122101,-6.186718,-7.498928,-6.186718,-7.498928,6.186718,1.3682359768719531e-64,1.3682359768719531e-64,3.808976617127596e-224
KO:K00189,2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1],2182,0.0,1.1855938732277903e-16,0.0,0.0,0.7343254,-7.7385454,-8.472871,-7.7385454,-8.472871,7.7385454,1.1855938732277903e-16,1.1855938732277903e-16,0.0
KO:K00192,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]",1636,0.0,4.43741908523823e-06,0.0,0.0,0.34790802,-8.65736,-9.005268,-8.65736,-9.005268,8.65736,4.43741908523823e-06,4.43741908523823e-06,0.0
KO:K00193,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169]",1613,0.0,2.1465300484240077e-08,0.0,0.0,0.3872671,-8.796599,-9.1838665,-8.796599,-9.1838665,8.796599,2.1465300484240077e-08,2.1465300484240077e-08,0.0
KO:K00194,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]",3601,0.0,1.195847707957178e-10,0.0,0.0,0.74472094,-8.820544,-9.565265,-8.820544,-9.565265,8.820544,1.195847707957178e-10,1.195847707957178e-10,0.0
KO:K00195,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon",1371,0.0,1.2632387474464134e-05,0.0,0.0,0.3855219,-7.2779107,-7.6634326,-7.2779107,-7.6634326,7.2779107,1.2632387474464134e-05,1.2632387474464134e-05,0.0
KO:K00196,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit,2691,0.0,1.3645954809488943e-13,0.0,0.0,0.7160268,-9.102226,-9.818253,-9.102226,-9.818253,9.102226,1.3645954809488943e-13,1.3645954809488943e-13,0.0
KO:K00197,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]",2997,0.0,5.303153543264838e-18,0.0,0.0,0.8982241,-10.472988,-11.371212,-10.472988,-11.371212,10.472988,5.303153543264838e-18,5.303153543264838e-18,0.0
KO:K00198,anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4],3246,0.0,1.5399742436372116e-18,0.0,0.0,1.1343522,-10.284336,-11.418689,-10.284336,-11.418689,10.284336,1.5399742436372116e-18,1.5399742436372116e-18,0.0
KO:K00200,formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],6117,4.836176401944053e-146,4.236284835354034e-82,4.0699512664607376e-20,3.608370736362659e-133,1.286694,-0.56284285,-1.8495369,-0.56284285,-1.8495369,0.56284285,4.0699512664607376e-20,4.236284835354034e-82,4.0699512664607376e-20
KO:K00201,formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],5965,1.1540346501337321e-222,2.8821462431422877e-98,1.9003757421603826e-49,2.5891612694061766e-215,1.5245919,-1.1064153,-2.6310072,-1.1064153,-2.6310072,1.1064153,1.9003757421603826e-49,2.8821462431422877e-98,1.9003757421603826e-49
KO:K00202,formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],5828,1.8304056648765412e-168,1.6224364223891306e-41,2.3851021604297674e-70,5.4172118937313574e-170,1.1868896,-1.3875136,-2.5744033,-1.3875136,-2.5744033,1.3875136,1.6224364223891306e-41,1.6224364223891306e-41,2.3851021604297674e-70
KO:K00203,formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],3660,0.0,1.522182858340881e-30,3.934917364521291e-273,0.0,2.2113922,-4.977911,-7.189303,-4.977911,-7.189303,4.977911,1.522182858340881e-30,1.522182858340881e-30,3.934917364521291e-273
KO:K00205,4Fe-4S ferredoxin,2056,0.0,1.1177059718709337e-17,0.0,0.0,0.67406464,-8.219141,-8.893206,-8.219141,-8.893206,8.219141,1.1177059718709337e-17,1.1177059718709337e-17,0.0
KO:K00207,dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2],4402,1.219823766418924e-232,1.366857889671875e-98,5.134301018888682e-210,1.0137644130778634e-29,2.3322177,4.195452,1.8632345,2.3322177,-2.3322177,-4.195452,1.366857889671875e-98,1.0137644130778634e-29,1.0137644130778634e-29
KO:K00208,enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],6526,3.8622877708789287e-208,4.202471958877935e-79,1.4960165277609798e-57,9.68568617137856e-206,-0.55530024,0.7549243,1.3102245,-0.55530024,0.55530024,-1.3102245,1.4960165277609798e-57,4.202471958877935e-79,1.4960165277609798e-57
